sku,title,type,den,url,image,filename,folder
663477,The Kids' Outdoor Adventure Book,loop,unknown,https://www.scoutshop.org/101-outdoor-adventures-to-have-before-you-grow-up-663477.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/663477_front.jpg,663477 - The-Kids-Outdoor-Adventure-Book.jpg,scout_awards_media\loops\unknown
663479,101 Outdoor Adventures to Have Before You Grow Up,loop,unknown,https://www.scoutshop.org/101-outdoor-adventures-to-have-before-you-grow-up-663479.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/663479_101_outdoor_adventures_front.jpg,663479 - 101-Outdoor-Adventures-to-Have-Before-You-Grow-Up.jpg,scout_awards_media\loops\unknown
664707,2026 National Scout Jamboree Personalized 1-Line  Name Plate,loop,unknown,https://www.scoutshop.org/2026-national-scout-jamboree-personalized-1-line-name-plate-664707.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/664707_jamboree_2026_nameplate_1line.jpg,664707 - 2026-National-Scout-Jamboree-Personalized-1-Line-Name-Plate.jpg,scout_awards_media\loops\unknown
664566,Add-a-Patch Felt Backpack,loop,unknown,https://www.scoutshop.org/add-a-patch-felt-backpack-664566.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/664566_scouting_amer_felt_albacpaca_backpack_front.jpg,664566 - Add-a-Patch-Felt-Backpack.jpg,scout_awards_media\loops\unknown
646402,"Cub Scout Lion Elective Adventure Loop  - Build it Up, Knock It Down",loop,lion,https://www.scoutshop.org/adventure-loop-lion-elec-bld-knck-dwn-646402.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/4/646402.jpg,646402 - Cub-Scout-Lion-Elective-Adventure-Loop-Build-it-Up-Knock-It-Down.jpg,scout_awards_media\loops\lion
646384,Cub Scout Lion Elective Adventure Loop  - Do it Myself,loop,lion,https://www.scoutshop.org/adventure-loop-lion-elec-do-it-myself-646384.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/4/646384.jpg,646384 - Cub-Scout-Lion-Elective-Adventure-Loop-Do-it-Myself.jpg,scout_awards_media\loops\lion
646392,Cub Scout Lion Elective Adventure Loop  - Gizmos and Gadgets,loop,lion,https://www.scoutshop.org/adventure-loop-lion-elec-gsmos-gdgets-646392.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/4/646392.jpg,646392 - Cub-Scout-Lion-Elective-Adventure-Loop-Gizmos-and-Gadgets.jpg,scout_awards_media\loops\lion
646393,Cub Scout Lion Elective Adventure Loop  - On Your Mark,loop,lion,https://www.scoutshop.org/adventure-loop-lion-elec-on-your-mark-646393.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/4/646393.jpg,646393 - Cub-Scout-Lion-Elective-Adventure-Loop-On-Your-Mark.jpg,scout_awards_media\loops\lion
646386,Cub Scout Lion Elective Adventure Loop  - Pick My Path,loop,lion,https://www.scoutshop.org/adventure-loop-lion-elec-pck-my-path-646386.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/4/646386.jpg,646386 - Cub-Scout-Lion-Elective-Adventure-Loop-Pick-My-Path.jpg,scout_awards_media\loops\lion
664521,Adventure Medical Kits Ultralight Watertight FirstAid Kit,loop,unknown,https://www.scoutshop.org/adventure-medical-kits-ultralight-watertight-firstaid-kit-664521.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/0/1/0125-0397-ultralight-watertight_.3-us-front-2_1.jpg,664521 - Adventure-Medical-Kits-Ultralight-Watertight-FirstAid-Kit.jpg,scout_awards_media\loops\unknown
619996,Webelos Arrow of Light Elective Pin - Engineer,loop,arrow_of_light,https://www.scoutshop.org/arrow-of-light-elective-pin-engineer-619996.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/1/619996.jpg,619996 - Webelos-Arrow-of-Light-Elective-Pin-Engineer.jpg,scout_awards_media\loops\arrow_of_light
619976,Webelos Arrow of Light Elective Pin - Into the Wild,loop,arrow_of_light,https://www.scoutshop.org/arrow-of-light-elective-pin-into-the-wild-619976.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/1/619976.jpg,619976 - Webelos-Arrow-of-Light-Elective-Pin-Into-the-Wild.jpg,scout_awards_media\loops\arrow_of_light
619977,Webelos Arrow of Light Elective Pin - Into the Woods,loop,arrow_of_light,https://www.scoutshop.org/arrow-of-light-elective-pin-into-the-woods-619977.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/1/619977.jpg,619977 - Webelos-Arrow-of-Light-Elective-Pin-Into-the-Woods.jpg,scout_awards_media\loops\arrow_of_light
657002,Backyard Adventure Medical Kit - Fox,loop,unknown,https://www.scoutshop.org/backyard-adventure-medical-kit-fox-657002.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/0/1/0123-2222_backyard_adventure_fox_strt.jpg,657002 - Backyard-Adventure-Medical-Kit-Fox.jpg,scout_awards_media\loops\unknown
657001,Backyard Adventure Medical Kit - Owl,loop,unknown,https://www.scoutshop.org/backyard-adventure-medical-kit-owl-657001.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/0/1/0123-2221_backyard_adventure_owl_strt.jpg,657001 - Backyard-Adventure-Medical-Kit-Owl.jpg,scout_awards_media\loops\unknown
64017,Scouts BSA Shoulder Loops,loop,unknown,https://www.scoutshop.org/boy-scout-shoulder-loops-64017.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/4/64017.jpg,64017 - Scouts-BSA-Shoulder-Loops.jpg,scout_awards_media\loops\unknown
656996,BSA 32oz Blue Nalgene,loop,unknown,https://www.scoutshop.org/bsa-32oz-blue-nalgene-656996.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/5/656996_blue_nalgene_f_1.jpg,656996 - BSA-32oz-Blue-Nalgene.jpg,scout_awards_media\loops\unknown
661482,BSA Unit Leader Award Wall Certificate,loop,unknown,https://www.scoutshop.org/bsa-unit-leader-award-wall-certificate-661482.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/661482_cert_wall_unit_leader_cert.jpg,661482 - BSA-Unit-Leader-Award-Wall-Certificate.jpg,scout_awards_media\loops\unknown
654431,"BSA Wall Tent 7' x 8'10"", 2 Doors, 4 Windows - Weather Treated",loop,unknown,https://www.scoutshop.org/bsa-wall-tent-7-x-8-x-10-2-doors-4-windows-654431.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/b/s/bsa-polaris-canvas-wall-tent-9x7_5.jpg,654431 - BSA-Wall-Tent-7-x-810-2-Doors-4-Windows-Weather-Treated.jpg,scout_awards_media\loops\unknown
660414,"BSA Leather Chin Strap, Replacement Chin Strap for Stetson Campaign Hat",loop,unknown,https://www.scoutshop.org/campaign-hat-leather-chin-strap-replacement-660414.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660414_f_opt.jpg,660414 - BSA-Leather-Chin-Strap-Replacement-Chin-Strap-for-Stetson-Campaign-Hat.jpg,scout_awards_media\loops\unknown
662366,Camping Merit Badge Pamphlet,loop,unknown,https://www.scoutshop.org/camping-merit-badge-pamphlet-662366.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/662366_camping.jpg,662366 - Camping-Merit-Badge-Pamphlet.jpg,scout_awards_media\loops\unknown
661223,"Chums Cap Retainer, Black",loop,unknown,https://www.scoutshop.org/chums-cap-retainer-black-661223.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/661223_chums_cap_retainer_black_copy.jpg,661223 - Chums-Cap-Retainer-Black.jpg,scout_awards_media\loops\unknown
661208,"Chums Floating Phone Protector, Ltd Lemons",loop,unknown,https://www.scoutshop.org/chums-floating-phone-protector-ltd-lemons-661208.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/661208_chums_floating_phone_protector_lemon.jpg,661208 - Chums-Floating-Phone-Protector-Ltd-Lemons.jpg,scout_awards_media\loops\unknown
661201,"Chums Indio Sling, Black/Teal/Olive",loop,unknown,https://www.scoutshop.org/chums-indio-sling-blacktealolive-661201.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/661201_chums_indio_sling_blacktealolive.jpg,661201 - Chums-Indio-Sling-BlackTealOlive.jpg,scout_awards_media\loops\unknown
600916,Coghlan's Magnesium Fire Starter,loop,unknown,https://www.scoutshop.org/coghlans-7870-magnesium-fire-starter-600916.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/0/600916.jpg,600916 - Coghlans-Magnesium-Fire-Starter.jpg,scout_awards_media\loops\unknown
641267,"""BSA"" Legacy Logo Compass Pouch",loop,unknown,https://www.scoutshop.org/compass-pouch-641267.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/4/641267_bsa_compass_pouch_front.jpg,641267 - BSA-Legacy-Logo-Compass-Pouch.jpg,scout_awards_media\loops\unknown
661566,Cub Scout Adventure Pocket Cert,loop,unknown,https://www.scoutshop.org/cub-scout-adventure-pocket-cert-661566.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/661566_cert_pkt_cs_adventure_front.jpg,661566 - Cub-Scout-Adventure-Pocket-Cert.jpg,scout_awards_media\loops\unknown
661565,Cub Scout Adventure Pocket Cert 8sh,loop,unknown,https://www.scoutshop.org/cub-scout-adventure-pocket-cert-8sh-661565.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/661565_cert_pkt_cs_adventure_8sht.jpg,661565 - Cub-Scout-Adventure-Pocket-Cert-8sh.jpg,scout_awards_media\loops\unknown
660407,Cub Scout Adventures Rank Colors,loop,unknown,https://www.scoutshop.org/cub-scout-adventures-rank-colors-660407.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660407_webelos_adventures_colors_pin.jpg,660407 - Cub-Scout-Adventures-Rank-Colors.jpg,scout_awards_media\loops\unknown
660281,Cub Scout Arrow of Light Core Adventure Pin - Bobcat - Arrow of Light,pin,arrow_of_light,https://www.scoutshop.org/cub-scout-arrow-of-light-core-adventure-pin-bobcat-arrow-of-light-660281.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660281_aol_bobcat_front_1200x1200.jpg,660281 - Cub-Scout-Arrow-of-Light-Core-Adventure-Pin-Bobcat-Arrow-of-Light.jpg,scout_awards_media\pins\arrow_of_light
660403,Cub Scout Arrow of Light Core Adventure Pin - Citizenship,pin,arrow_of_light,https://www.scoutshop.org/cub-scout-arrow-of-light-core-adventure-pin-citizenship-660403.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660403_aol_citizenship.jpg,660403 - Cub-Scout-Arrow-of-Light-Core-Adventure-Pin-Citizenship.jpg,scout_awards_media\pins\arrow_of_light
660282,Cub Scout Arrow of Light Core Adventure Pin - First Aid,pin,arrow_of_light,https://www.scoutshop.org/cub-scout-arrow-of-light-core-adventure-pin-first-aid-660282.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660282_aol_first_aid.jpg,660282 - Cub-Scout-Arrow-of-Light-Core-Adventure-Pin-First-Aid.jpg,scout_awards_media\pins\arrow_of_light
660283,Cub Scout Arrow of Light Core Adventure Pin - Personal Fitness,pin,arrow_of_light,https://www.scoutshop.org/cub-scout-arrow-of-light-core-adventure-pin-personal-fitness-660283.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660283_aol_personal_fitness.jpg,660283 - Cub-Scout-Arrow-of-Light-Core-Adventure-Pin-Personal-Fitness.jpg,scout_awards_media\pins\arrow_of_light
619972,Cub Scout Arrow of Light Core Pin - Outdoor Adventurer,loop,arrow_of_light,https://www.scoutshop.org/cub-scout-arrow-of-light-core-pin-outdoor-adventurer-619972.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/1/619972.jpg,619972 - Cub-Scout-Arrow-of-Light-Core-Pin-Outdoor-Adventurer.jpg,scout_awards_media\loops\arrow_of_light
660296,Cub Scout Arrow of Light Elective Adventure Pin - Archery - Arrow of Light,pin,arrow_of_light,https://www.scoutshop.org/cub-scout-arrow-of-light-elective-adventure-pin-archery-arrow-of-light-660296.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660296_aol_elec_archery.jpg,660296 - Cub-Scout-Arrow-of-Light-Elective-Adventure-Pin-Archery-Arrow-of-Light.jpg,scout_awards_media\pins\arrow_of_light
660295,Cub Scout Arrow of Light Elective Adventure Pin - BB - Arrow of Light,pin,arrow_of_light,https://www.scoutshop.org/cub-scout-arrow-of-light-elective-adventure-pin-bb-arrow-of-light-660295.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660295_aol_elec_bb.jpg,660295 - Cub-Scout-Arrow-of-Light-Elective-Adventure-Pin-BB-Arrow-of-Light.jpg,scout_awards_media\pins\arrow_of_light
660291,Cub Scout Arrow of Light Elective Adventure Pin - Champions for Nature - Arrow of Light,pin,arrow_of_light,https://www.scoutshop.org/cub-scout-arrow-of-light-elective-adventure-pin-champions-for-nature-arrow-of-light-660291.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660291_aol_champofnature_front.jpg,660291 - Cub-Scout-Arrow-of-Light-Elective-Adventure-Pin-Champions-for-Nature-Arrow-of-Light.jpg,scout_awards_media\pins\arrow_of_light
660285,Cub Scout Arrow of Light Elective Adventure Pin - Cycling,pin,arrow_of_light,https://www.scoutshop.org/cub-scout-arrow-of-light-elective-adventure-pin-cycling-660285.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660285_aol_elec_cycling.jpg,660285 - Cub-Scout-Arrow-of-Light-Elective-Adventure-Pin-Cycling.jpg,scout_awards_media\pins\arrow_of_light
660286,Cub Scout Arrow of Light Elective Adventure Pin - Estimations,pin,arrow_of_light,https://www.scoutshop.org/cub-scout-arrow-of-light-elective-adventure-pin-estimations-660286.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660286_aol_elec_estimations.jpg,660286 - Cub-Scout-Arrow-of-Light-Elective-Adventure-Pin-Estimations.jpg,scout_awards_media\pins\arrow_of_light
660284,Cub Scout Arrow of Light Elective Adventure Pin - Fishing,pin,arrow_of_light,https://www.scoutshop.org/cub-scout-arrow-of-light-elective-adventure-pin-fishing-660284.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660284_aol_elec_fishing.jpg,660284 - Cub-Scout-Arrow-of-Light-Elective-Adventure-Pin-Fishing.jpg,scout_awards_media\pins\arrow_of_light
660287,Cub Scout Arrow of Light Elective Adventure Pin - High Tech Outdoors,pin,arrow_of_light,https://www.scoutshop.org/cub-scout-arrow-of-light-elective-adventure-pin-high-tech-outdoors-660287.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660287_aol_elec_hightech_camping.jpg,660287 - Cub-Scout-Arrow-of-Light-Elective-Adventure-Pin-High-Tech-Outdoors.jpg,scout_awards_media\pins\arrow_of_light
660294,Cub Scout Arrow of Light Elective Adventure Pin - Knife Safety,pin,arrow_of_light,https://www.scoutshop.org/cub-scout-arrow-of-light-elective-adventure-pin-knife-safety-660294.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660294_aol_elec_knife_safety.jpg,660294 - Cub-Scout-Arrow-of-Light-Elective-Adventure-Pin-Knife-Safety.jpg,scout_awards_media\pins\arrow_of_light
660288,Cub Scout Arrow of Light Elective Adventure Pin - Paddle Craft,pin,arrow_of_light,https://www.scoutshop.org/cub-scout-arrow-of-light-elective-adventure-pin-paddle-craft-660288.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660288_aol_elec_paddle_craft.jpg,660288 - Cub-Scout-Arrow-of-Light-Elective-Adventure-Pin-Paddle-Craft.jpg,scout_awards_media\pins\arrow_of_light
660289,Cub Scout Arrow of Light Elective Adventure Pin - Race Time - Arrow of Light,pin,arrow_of_light,https://www.scoutshop.org/cub-scout-arrow-of-light-elective-adventure-pin-race-time-arrow-of-light-660289.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660289_aol_elec_race_time.jpg,660289 - Cub-Scout-Arrow-of-Light-Elective-Adventure-Pin-Race-Time-Arrow-of-Light.jpg,scout_awards_media\pins\arrow_of_light
660297,Cub Scout Arrow of Light Elective Adventure Pin - Slingshot - Arrow of Light,pin,arrow_of_light,https://www.scoutshop.org/cub-scout-arrow-of-light-elective-adventure-pin-slingshot-arrow-of-light-660297.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660297_aol_elec_slingshot.jpg,660297 - Cub-Scout-Arrow-of-Light-Elective-Adventure-Pin-Slingshot-Arrow-of-Light.jpg,scout_awards_media\pins\arrow_of_light
660292,Cub Scout Arrow of Light Elective Adventure Pin - Summertime Fun - Arrow of Light,pin,arrow_of_light,https://www.scoutshop.org/cub-scout-arrow-of-light-elective-adventure-pin-summertime-fun-arrow-of-light-660292.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660292_aol_elec_summer_fun.jpg,660292 - Cub-Scout-Arrow-of-Light-Elective-Adventure-Pin-Summertime-Fun-Arrow-of-Light.jpg,scout_awards_media\pins\arrow_of_light
660290,Cub Scout Arrow of Light Elective Adventure Pin - Swimming,pin,arrow_of_light,https://www.scoutshop.org/cub-scout-arrow-of-light-elective-adventure-pin-swimming-660290.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660290_aol_elect_swimming.jpg,660290 - Cub-Scout-Arrow-of-Light-Elective-Adventure-Pin-Swimming.jpg,scout_awards_media\pins\arrow_of_light
663053,Arrow of Light Rank Handbook,loop,arrow_of_light,https://www.scoutshop.org/cub-scout-arrow-of-light-handbook-2024-663053.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/c/u/cub_scout_aol_handbook_2025.jpg,663053 - Arrow-of-Light-Rank-Handbook.jpg,scout_awards_media\loops\arrow_of_light
660254,Cub Scout Bear Core Adventure Loop - Bear Strong,loop,bear,https://www.scoutshop.org/cub-scout-bear-core-adventure-loop-bear-strong-660254.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660254_bear_strong.jpg,660254 - Cub-Scout-Bear-Core-Adventure-Loop-Bear-Strong.jpg,scout_awards_media\loops\bear
660252,Cub Scout Bear Core Adventure Loop - Bobcat,loop,bear,https://www.scoutshop.org/cub-scout-bear-core-adventure-loop-bobcat-bear-660252.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660252_bear_bobcat.jpg,660252 - Cub-Scout-Bear-Core-Adventure-Loop-Bobcat.jpg,scout_awards_media\loops\bear
619956,Cub Scout Bear Core Adventure Loop - Fellowship and Duty to God,loop,bear,https://www.scoutshop.org/cub-scout-bear-core-adventure-loop-fellowship-of-faith-619956.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/1/619956.jpg,619956 - Cub-Scout-Bear-Core-Adventure-Loop-Fellowship-and-Duty-to-God.jpg,scout_awards_media\loops\bear
660402,Cub Scout Bear Core Adventure Loop - Habitat,loop,bear,https://www.scoutshop.org/cub-scout-bear-core-adventure-loop-habitat-660402.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660402_bear_habitat.jpg,660402 - Cub-Scout-Bear-Core-Adventure-Loop-Habitat.jpg,scout_awards_media\loops\bear
619955,Cub Scout Bear Core Adventure Loop - Paws for Action: Duty to Country,loop,bear,https://www.scoutshop.org/cub-scout-bear-core-adventure-loop-paws-for-action-duty-to-country-619955.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/1/619955.jpg,619955 - Cub-Scout-Bear-Core-Adventure-Loop-Paws-for-Action-Duty-to-Country.jpg,scout_awards_media\loops\bear
660253,Cub Scout Bear Core Adventure Loop - Standing Tall,loop,bear,https://www.scoutshop.org/cub-scout-bear-core-adventure-loop-standing-tall-660253.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660253_bear_standing_tall.jpg,660253 - Cub-Scout-Bear-Core-Adventure-Loop-Standing-Tall.jpg,scout_awards_media\loops\bear
619961,Cub Scout Bear Elective Adventure Loop - A Bear Goes Fishing,loop,bear,https://www.scoutshop.org/cub-scout-bear-elective-adventure-loop-a-bear-goes-fishing-619961.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/1/619961.jpg,619961 - Cub-Scout-Bear-Elective-Adventure-Loop-A-Bear-Goes-Fishing.jpg,scout_awards_media\loops\bear
660263,Cub Scout Bear Elective Adventure Loop - Archery,loop,bear,https://www.scoutshop.org/cub-scout-bear-elective-adventure-loop-archery-bear-660263.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660263_bear_archery_1_.jpg,660263 - Cub-Scout-Bear-Elective-Adventure-Loop-Archery.jpg,scout_awards_media\loops\bear
660259,Cub Scout Bear Elective Adventure Loop - Balancing Bears,loop,bear,https://www.scoutshop.org/cub-scout-bear-elective-adventure-loop-balancing-bears-660259.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660259_bear_balancing.jpg,660259 - Cub-Scout-Bear-Elective-Adventure-Loop-Balancing-Bears.jpg,scout_awards_media\loops\bear
661069,Cub Scout Bear Elective Adventure Loop - Baloo the Builder,loop,bear,https://www.scoutshop.org/cub-scout-bear-elective-adventure-loop-baloo-the-builder-661069.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/661069_bear_elec_baloo.jpg,661069 - Cub-Scout-Bear-Elective-Adventure-Loop-Baloo-the-Builder.jpg,scout_awards_media\loops\bear
660262,Cub Scout Bear Elective Adventure Loop - BB,loop,bear,https://www.scoutshop.org/cub-scout-bear-elective-adventure-loop-bb-bear-660262.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660262_bear_slingshot.jpg,660262 - Cub-Scout-Bear-Elective-Adventure-Loop-BB.jpg,scout_awards_media\loops\bear
660255,Cub Scout Bear Elective Adventure Loop - Bears Afloat,loop,bear,https://www.scoutshop.org/cub-scout-bear-elective-adventure-loop-bears-afloat-660255.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660255_bear_afloat.jpg,660255 - Cub-Scout-Bear-Elective-Adventure-Loop-Bears-Afloat.jpg,scout_awards_media\loops\bear
660256,Cub Scout Bear Elective Adventure Loop - Bears on Bikes,loop,bear,https://www.scoutshop.org/cub-scout-bear-elective-adventure-loop-bears-on-bikes-660256.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660256_bear_on_bike.jpg,660256 - Cub-Scout-Bear-Elective-Adventure-Loop-Bears-on-Bikes.jpg,scout_awards_media\loops\bear
660260,Cub Scout Bear Elective Adventure Loop - Champions for Nature,loop,bear,https://www.scoutshop.org/cub-scout-bear-elective-adventure-loop-champions-for-nature-bear-660260.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660260_bear_champofnature_1.jpg,660260 - Cub-Scout-Bear-Elective-Adventure-Loop-Champions-for-Nature.jpg,scout_awards_media\loops\bear
660258,Cub Scout Bear Elective Adventure Loop - Chef Tech,loop,bear,https://www.scoutshop.org/cub-scout-bear-elective-adventure-loop-chef-tech-660258.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660258_bear_chef_tech.jpg,660258 - Cub-Scout-Bear-Elective-Adventure-Loop-Chef-Tech.jpg,scout_awards_media\loops\bear
619965,Cub Scout Bear Elective Adventure Loop - Critter Care,loop,bear,https://www.scoutshop.org/cub-scout-bear-elective-adventure-loop-critter-care-619965.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/1/619965.jpg,619965 - Cub-Scout-Bear-Elective-Adventure-Loop-Critter-Care.jpg,scout_awards_media\loops\bear
619962,Cub Scout Bear Elective Adventure Loop - Forensics,loop,bear,https://www.scoutshop.org/cub-scout-bear-elective-adventure-loop-forensics-619962.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/1/619962.jpg,619962 - Cub-Scout-Bear-Elective-Adventure-Loop-Forensics.jpg,scout_awards_media\loops\bear
660425,Cub Scout Bear Elective Adventure Loop - Lets Camp,loop,bear,https://www.scoutshop.org/cub-scout-bear-elective-adventure-loop-lets-camp-660425.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/6/660425_bear_elect_lets_camp_1.jpg,660425 - Cub-Scout-Bear-Elective-Adventure-Loop-Lets-Camp.jpg,scout_awards_media\loops\bear
619964,Cub Scout Bear Elective Adventure Loop - Marble Madness,loop,bear,https://www.scoutshop.org/cub-scout-bear-elective-adventure-loop-marble-madness-619964.html,https://retailobjects.scoutshop.org/media/catalog/product/cache/6146171d1b2720fb4258aa21dfaa2bd4/6/1/619964.jpg,619964 - Cub-Scout-Bear-Elective-Adventure-Loop-Marble-Madness.jpg,scout_awards_media\loops\bear
